Country,Year,Total_Access,Urban_Access,Rural_Access
GUY,2035,94.43700352,98.6832767,93.62411391
GUY,2036,95.40826768,99.68190806,94.61873042
GUY,2037,96.38952108,100,95.62391326
GUY,2038,97.38086646,100,96.63977466
GUY,2039,98.38240761,100,97.66642808
GUY,2040,99.3942494,100,98.70398815
GUY,2041,100,100,99.75257075
GUY,2042,100,100,100
GUY,2043,100,100,100
GUY,2044,100,100,100
GUY,2045,100,100,100
GUY,2046,100,100,100
GUY,2047,100,100,100
GUY,2048,100,100,100
GUY,2049,100,100,100
GUY,2050,100,100,100
HND,2020,49.05,72.6,22.5
HND,2021,49.54558518,73.33112187,22.732839
HND,2022,50.04617758,74.06960653,22.96808751
HND,2023,50.55182781,74.81552814,23.20577046
HND,2024,51.06258696,75.56896159,23.44591305
HND,2025,51.57850666,76.32998253,23.68854074
HND,2026,52.09963904,77.09866736,23.93367923
HND,2027,52.62603677,77.87509328,24.18135451
HND,2028,53.15775305,78.65933823,24.43159284
HND,2029,53.69484162,79.45148096,24.68442073
HND,2030,54.23735676,80.251601,24.93986499
HND,2031,54.78535329,81.05977869,25.19795269
HND,2032,55.33888661,81.87609517,25.45871118
HND,2033,55.89801264,82.70063241,25.7221681
HND,2034,56.4627879,83.53347319,25.98835138
HND,2035,57.03326946,84.37470113,26.25728924
HND,2036,57.60951498,85.2244007,26.52901017
HND,2037,58.1915827,86.08265721,26.80354297
HND,2038,58.77953144,86.94955684,27.08091675
HND,2039,59.37342062,87.82518662,27.36116091
HND,2040,59.97331026,88.70963448,27.64430514
HND,2041,60.579261,89.60298921,27.93037947
HND,2042,61.19133406,90.50534051,28.21941421
HND,2043,61.80959131,91.41677898,28.51143999
HND,2044,62.43409523,92.33739615,28.80648777
HND,2045,63.06490893,93.26728443,29.10458883
HND,2046,63.70209616,94.2065372,29.40577475
HND,2047,64.34572133,95.15524875,29.71007747
HND,2048,64.99584948,96.11351436,30.01752923
HND,2049,65.65254631,97.08143023,30.32816263
HND,2050,66.31587819,98.05909354,30.64201058
HRV,2020,100,100,100
HRV,2021,100,100,100
HRV,2022,100,100,100
HRV,2023,100,100,100
HRV,2024,100,100,100
HRV,2025,100,100,100
HRV,2026,100,100,100
HRV,2027,100,100,100
HRV,2028,100,100,100
HRV,2029,100,100,100
HRV,2030,100,100,100
HRV,2031,100,100,100
HRV,2032,100,100,100
HRV,2033,100,100,100
HRV,2034,100,100,100
HRV,2035,100,100,100
HRV,2036,100,100,100
HRV,2037,100,100,100
HRV,2038,100,100,100
HRV,2039,100,100,100
HRV,2040,100,100,100
HRV,2041,100,100,100
HRV,2042,100,100,100
HRV,2043,100,100,100
HRV,2044,100,100,100
HRV,2045,100,100,100
HRV,2046,100,100,100
HRV,2047,100,100,100
HRV,2048,100,100,100
HRV,2049,100,100,100
HRV,2050,100,100,100
HTI,2020,4.2,6.6,1.3
HTI,2021,4.241958855,6.665041604,1.313246273
HTI,2022,4.284336887,6.73072418,1.326627518
HTI,2023,4.327138285,6.797054043,1.340145111
HTI,2024,4.370367277,6.864037573,1.35380044
HTI,2025,4.414028136,6.931681211,1.36759491
HTI,2026,4.458125175,6.999991464,1.381529937
HTI,2027,4.502662753,7.068974899,1.395606955
HTI,2028,4.547645271,7.138638152,1.409827409
HTI,2029,4.593077173,7.208987921,1.424192762
HTI,2030,4.638962948,7.280030972,1.43870449
HTI,2031,4.685307133,7.351774138,1.453364084
HTI,2032,4.732114305,7.424224317,1.468173052
HTI,2033,4.77938909,7.497388478,1.483132914
HTI,2034,4.827136159,7.571273655,1.498245209
HTI,2035,4.875360232,7.645886956,1.51351149
HTI,2036,4.924066073,7.721235555,1.528933326
HTI,2037,4.973258496,7.797326698,1.544512302
HTI,2038,5.02294236,7.874167704,1.560250018
HTI,2039,5.073122577,7.951765961,1.576148094
HTI,2040,5.123804104,8.030128933,1.592208161
HTI,2041,5.17499195,8.109264155,1.608431872
HTI,2042,5.226691173,8.189179239,1.624820894
HTI,2043,5.278906882,8.269881868,1.64137691
HTI,2044,5.331644236,8.351379805,1.658101623
HTI,2045,5.384908447,8.433680886,1.674996751
HTI,2046,5.438704779,8.516793028,1.692064032
HTI,2047,5.493038546,8.600724222,1.709305218
HTI,2048,5.54791512,8.68548254,1.726722082
HTI,2049,5.603339921,8.771076134,1.744316415
HTI,2050,5.659318427,8.857513234,1.762090024
HUN,2020,100,100,100
HUN,2021,100,100,100
HUN,2022,100,100,100
HUN,2023,100,100,100
HUN,2024,100,100,100
HUN,2025,100,100,100
HUN,2026,100,100,100
HUN,2027,100,100,100
HUN,2028,100,100,100
HUN,2029,100,100,100
HUN,2030,100,100,100
HUN,2031,100,100,100
HUN,2032,100,100,100
HUN,2033,100,100,100
HUN,2034,100,100,100
HUN,2035,100,100,100
HUN,2036,100,100,100
HUN,2037,100,100,100
HUN,2038,100,100,100
HUN,2039,100,100,100
HUN,2040,100,100,100
HUN,2041,100,100,100
HUN,2042,100,100,100
HUN,2043,100,100,100
HUN,2044,100,100,100
HUN,2045,100,100,100
HUN,2046,100,100,100
HUN,2047,100,100,100
HUN,2048,100,100,100
HUN,2049,100,100,100
HUN,2050,100,100,100
IDN,2020,84.4,93.3,74.7
IDN,2021,85.31994395,94.28338679,75.58102604
IDN,2022,86.24991512,95.27713852,76.47244307
IDN,2023,87.19002279,96.28136445,77.37437364
IDN,2024,88.14037746,97.29617497,78.28694175
IDN,2025,89.10109082,98.32168165,79.21027286
IDN,2026,90.07227577,99.35799722,80.14449391
IDN,2027,91.05404645,100,81.08973335
IDN,2028,92.04651824,100,82.04612112
IDN,2029,93.04980779,100,83.01378871
IDN,2030,94.064033,100,83.99286916
IDN,2031,95.08931307,100,84.98349707
IDN,2032,96.12576851,100,85.98580863
IDN,2033,97.1735211,100,86.99994165
IDN,2034,98.23269401,100,88.02603554
IDN,2035,99.30341169,100,89.06423138
IDN,2036,100,100,90.11467191
IDN,2037,100,100,91.17750152
IDN,2038,100,100,92.25286635
IDN,2039,100,100,93.34091424
IDN,2040,100,100,94.44179478
IDN,2041,100,100,95.55565931
IDN,2042,100,100,96.68266097
IDN,2043,100,100,97.8229547
IDN,2044,100,100,98.97669727
IDN,2045,100,100,100
IDN,2046,100,100,100
IDN,2047,100,100,100
IDN,2048,100,100,100
IDN,2049,100,100,100
IDN,2050,100,100,100
IND,2020,67.3,92,51.4
IND,2021,67.99477243,92.93412175,51.95282148
IND,2022,68.69671735,93.8777281,52.51158871
IND,2023,69.40590881,94.83091536,53.07636563
IND,2024,70.12242162,95.7937808,53.6472169
IND,2025,70.84633135,96.76642269,54.22420783
IND,2026,71.57771438,97.7489403,54.80740445
IND,2027,72.31664785,98.7414339,55.39687353
IND,2028,73.06320971,99.74400477,55.99268251
IND,2029,73.81747871,100,56.59489958
IND,2030,74.57953442,100,57.20359366
IND,2031,75.34945721,100,57.81883443
IND,2032,76.12732832,100,58.44069228
IND,2033,76.91322979,100,59.06923838
IND,2034,77.70724452,100,59.70454468
IND,2035,78.50945628,100,60.34668388
IND,2036,79.31994967,100,60.99572946
IND,2037,80.13881021,100,61.65175571
IND,2038,80.96612427,100,62.31483771
IND,2039,81.80197911,100,62.98505134
IND,2040,82.64646291,100,63.66247331
IND,2041,83.49966475,100,64.34718114
IND,2042,84.36167463,100,65.0392532
IND,2043,85.23258348,100,65.73876869
IND,2044,86.11248317,100,66.44580766
IND,2045,87.00146651,100,67.16045104
IND,2046,87.89962729,100,67.88278061
IND,2047,88.80706024,100,68.61287903
IND,2048,89.72386109,100,69.35082987
IND,2049,90.65012654,100,70.09671758
IND,2050,91.58595431,100,70.85062753
IRL,2020,100,100,100
IRL,2021,100,100,100
IRL,2022,100,100,100
IRL,2023,100,100,100
IRL,2024,100,100,100
IRL,2025,100,100,100
IRL,2026,100,100,100
IRL,2027,100,100,100
IRL,2028,100,100,100
IRL,2029,100,100,100
IRL,2030,100,100,100
IRL,2031,100,100,100
IRL,2032,100,100,100
IRL,2033,100,100,100
IRL,2034,100,100,100
IRL,2035,100,100,100
IRL,2036,100,100,100
IRL,2037,100,100,100
IRL,2038,100,100,100
IRL,2039,100,100,100
IRL,2040,100,100,100
IRL,2041,100,100,100
IRL,2042,100,100,100
IRL,2043,100,100,100
IRL,2044,100,100,100
IRL,2045,100,100,100
IRL,2046,100,100,100
IRL,2047,100,100,100
IRL,2048,100,100,100
IRL,2049,100,100,100
IRL,2050,100,100,100
IRN,2020,96.6,98.8,92.6
IRN,2021,97.565457,99.78766553,93.52485577
IRN,2022,98.54056314,100,94.45894866
IRN,2023,99.52541486,100,95.40237095
IRN,2024,100,100,96.35521579
IRN,2025,100,100,97.31757732
IRN,2026,100,100,98.28955056
IRN,2027,100,100,99.27123153
IRN,2028,100,100,100
IRN,2029,100,100,100
IRN,2030,100,100,100
IRN,2031,100,100,100
IRN,2032,100,100,100
IRN,2033,100,100,100
IRN,2034,100,100,100
IRN,2035,100,100,100
IRN,2036,100,100,100
IRN,2037,100,100,100
IRN,2038,100,100,100
IRN,2039,100,100,100
IRN,2040,100,100,100
IRN,2041,100,100,100
IRN,2042,100,100,100
IRN,2043,100,100,100
IRN,2044,100,100,100
IRN,2045,100,100,100
IRN,2046,100,100,100
IRN,2047,100,100,100
IRN,2048,100,100,100
IRN,2049,100,100,100
IRN,2050,100,100,100
IRQ,2020,99.2,99.5,98.5
IRQ,2021,100,100,99.52144214
IRQ,2022,100,100,100
IRQ,2023,100,100,100
IRQ,2024,100,100,100
IRQ,2025,100,100,100
IRQ,2026,100,100,100
IRQ,2027,100,100,100
IRQ,2028,100,100,100
IRQ,2029,100,100,100
IRQ,2030,100,100,100
IRQ,2031,100,100,100
IRQ,2032,100,100,100
IRQ,2033,100,100,100
IRQ,2034,100,100,100
IRQ,2035,100,100,100
IRQ,2036,100,100,100
IRQ,2037,100,100,100
IRQ,2038,100,100,100
IRQ,2039,100,100,100
IRQ,2040,100,100,100
IRQ,2041,100,100,100
IRQ,2042,100,100,100
IRQ,2043,100,100,100
IRQ,2044,100,100,100
IRQ,2045,100,100,100
IRQ,2046,100,100,100
IRQ,2047,100,100,100
IRQ,2048,100,100,100
IRQ,2049,100,100,100
IRQ,2050,100,100,100
ISL,2020,100,100,100
ISL,2021,100,100,100
ISL,2022,100,100,100
ISL,2023,100,100,100
ISL,2024,100,100,100
ISL,2025,100,100,100
ISL,2026,100,100,100
ISL,2027,100,100,100
ISL,2028,100,100,100
ISL,2029,100,100,100
ISL,2030,100,100,100
ISL,2031,100,100,100
ISL,2032,100,100,100
ISL,2033,100,100,100
ISL,2034,100,100,100
ISL,2035,100,100,100
ISL,2036,100,100,100
ISL,2037,100,100,100
ISL,2038,100,100,100
ISL,2039,100,100,100
ISL,2040,100,100,100
ISL,2041,100,100,100
ISL,2042,100,100,100
ISL,2043,100,100,100
ISL,2044,100,100,100
ISL,2045,100,100,100
ISL,2046,100,100,100
ISL,2047,100,100,100
ISL,2048,100,100,100
ISL,2049,100,100,100
ISL,2050,100,100,100
ISR,2020,100,100,100
ISR,2021,100,100,100
ISR,2022,100,100,100
ISR,2023,100,100,100
ISR,2024,100,100,100
ISR,2025,100,100,100
ISR,2026,100,100,100
ISR,2027,100,100,100
ISR,2028,100,100,100
ISR,2029,100,100,100
ISR,2030,100,100,100
ISR,2031,100,100,100
ISR,2032,100,100,100
ISR,2033,100,100,100
ISR,2034,100,100,100
ISR,2035,100,100,100
ISR,2036,100,100,100
ISR,2037,100,100,100
ISR,2038,100,100,100
ISR,2039,100,100,100
ISR,2040,100,100,100
ISR,2041,100,100,100
ISR,2042,100,100,100
ISR,2043,100,100,100
ISR,2044,100,100,100
ISR,2045,100,100,100
ISR,2046,100,100,100
ISR,2047,100,100,100
ISR,2048,100,100,100
ISR,2049,100,100,100
ISR,2050,100,100,100
ITA,2020,100,100,100
ITA,2021,100,100,100
ITA,2022,100,100,100
ITA,2023,100,100,100
ITA,2024,100,100,100
ITA,2025,100,100,100
ITA,2026,100,100,100
ITA,2027,100,100,100
ITA,2028,100,100,100
ITA,2029,100,100,100
ITA,2030,100,100,100
ITA,2031,100,100,100
ITA,2032,100,100,100
ITA,2033,100,100,100
ITA,2034,100,100,100
ITA,2035,100,100,100
ITA,2036,100,100,100
ITA,2037,100,100,100
ITA,2038,100,100,100
ITA,2039,100,100,100
ITA,2040,100,100,100
ITA,2041,100,100,100
ITA,2042,100,100,100
ITA,2043,100,100,100
ITA,2044,100,100,100
ITA,2045,100,100,100
ITA,2046,100,100,100
ITA,2047,100,100,100
ITA,2048,100,100,100
ITA,2049,100,100,100
ITA,2050,100,100,100
JAM,2020,83.4,85.7,85.4
JAM,2021,84.23400268,86.55261724,86.27317646
JAM,2022,85.0763454,87.41371705,87.15528076
JAM,2023,85.92711159,88.28338382,88.04640418
JAM,2024,86.78638546,89.16170279,88.94663893
JAM,2025,87.6542521,90.04876002,89.85607817
JAM,2026,88.53079743,90.94464247,90.77481603
JAM,2027,89.41610824,91.84943792,91.70294756
JAM,2028,90.31027219,92.76323505,92.64056881
JAM,2029,91.21337781,93.68612343,93.58777683
JAM,2030,92.12551452,94.61819349,94.54466961
JAM,2031,93.04677262,95.55953658,95.5113462
JAM,2032,93.97724333,96.51024496,96.48790661
JAM,2033,94.91701877,97.47041181,97.47445192
JAM,2034,95.86619201,98.44013122,98.4710842
JAM,2035,96.824857,99.41949824,99.4779066
JAM,2036,97.79310868,100,100
JAM,2037,98.7710429,100,100
JAM,2038,99.7587565,100,100
JAM,2039,100,100,100
JAM,2040,100,100,100
JAM,2041,100,100,100
JAM,2042,100,100,100
JAM,2043,100,100,100
JAM,2044,100,100,100
JAM,2045,100,100,100
JAM,2046,100,100,100
JAM,2047,100,100,100
JAM,2048,100,100,100
JAM,2049,100,100,100
JAM,2050,100,100,100
JOR,2020,99.9,99.9,99.4
JOR,2021,100,100,100
JOR,2022,100,100,100
JOR,2023,100,100,100
JOR,2024,100,100,100
JOR,2025,100,100,100
JOR,2026,100,100,100
JOR,2027,100,100,100
JOR,2028,100,100,100
JOR,2029,100,100,100
JOR,2030,100,100,100
JOR,2031,100,100,100
JOR,2032,100,100,100
JOR,2033,100,100,100
JOR,2034,100,100,100
JOR,2035,100,100,100
JOR,2036,100,100,100
JOR,2037,100,100,100
JOR,2038,100,100,100
JOR,2039,100,100,100
JOR,2040,100,100,100
JOR,2041,100,100,100
JOR,2042,100,100,100
JOR,2043,100,100,100
JOR,2044,100,100,100
JOR,2045,100,100,100
JOR,2046,100,100,100
JOR,2047,100,100,100
JOR,2048,100,100,100
JOR,2049,100,100,100
JOR,2050,100,100,100
JPN,2020,100,100,100
JPN,2021,100,100,100
JPN,2022,100,100,100
JPN,2023,100,100,100
JPN,2024,100,100,100
JPN,2025,100,100,100
JPN,2026,100,100,100
JPN,2027,100,100,100
JPN,2028,100,100,100
JPN,2029,100,100,100
JPN,2030,100,100,100
JPN,2031,100,100,100
JPN,2032,100,100,100
JPN,2033,100,100,100
JPN,2034,100,100,100
JPN,2035,100,100,100
JPN,2036,100,100,100
JPN,2037,100,100,100
JPN,2038,100,100,100
JPN,2039,100,100,100
JPN,2040,100,100,100
JPN,2041,100,100,100
JPN,2042,100,100,100
JPN,2043,100,100,100
JPN,2044,100,100,100
JPN,2045,100,100,100
JPN,2046,100,100,100
JPN,2047,100,100,100
JPN,2048,100,100,100
JPN,2049,100,100,100
JPN,2050,100,100,100
KAZ,2020,93.8,97.9,89.3
KAZ,2021,94.7373443,98.87838279,90.19552298
KAZ,2022,95.68405548,99.86654324,91.1000265
KAZ,2023,96.64022716,100,92.01360061
KAZ,2024,97.60595388,100,92.93633626
KAZ,2025,98.58133111,100,93.86832535
KAZ,2026,99.56645529,100,94.80966065
KAZ,2027,100,100,95.76043591
KAZ,2028,100,100,96.72074578
KAZ,2029,100,100,97.69068588
KAZ,2030,100,100,98.67035278
KAZ,2031,100,100,99.65984404
KAZ,2032,100,100,100
KAZ,2033,100,100,100
KAZ,2034,100,100,100
KAZ,2035,100,100,100
KAZ,2036,100,100,100
KAZ,2037,100,100,100
KAZ,2038,100,100,100
KAZ,2039,100,100,100
KAZ,2040,100,100,100
KAZ,2041,100,100,100
KAZ,2042,100,100,100
KAZ,2043,100,100,100
KAZ,2044,100,100,100
KAZ,2045,100,100,100
KAZ,2046,100,100,100
KAZ,2047,100,100,100
KAZ,2048,100,100,100
KAZ,2049,100,100,100
KAZ,2050,100,100,100
KEN,2020,21.7,47.7,7.1
KEN,2021,21.94248292,48.2426638,7.177899387
KEN,2022,22.18767543,48.79150127,7.256653467
KEN,2023,22.4356078,49.34658265,7.336271616
KEN,2024,22.68631065,49.90797896,7.416763315
KEN,2025,22.93981493,50.47576206,7.498138148
KEN,2026,23.19615195,51.05000459,7.580405805
KEN,2027,23.45535337,51.63078005,7.663576082
KEN,2028,23.71745119,52.21816277,7.747658882
KEN,2029,23.98247777,52.8122279,7.832664217
KEN,2030,24.25046585,53.41305147,7.918602209
KEN,2031,24.52144852,54.02071037,8.005483091
KEN,2032,24.79545923,54.63528236,8.093317207
KEN,2033,25.07253183,55.2568461,8.182115017
KEN,2034,25.35270053,55.88548111,8.271887094
KEN,2035,25.63599993,56.52126785,8.362644127
KEN,2036,25.92246501,57.16428769,8.454396923
KEN,2037,26.21213114,57.8146229,8.547156408
KEN,2038,26.5050341,58.47235672,8.640933626
KEN,2039,26.80121005,59.13757331,8.735739743
KEN,2040,27.10069557,59.8103578,8.831586049
KEN,2041,27.40352764,60.4907963,8.928483956
KEN,2042,27.70974365,61.17897587,9.026445003
KEN,2043,28.01938143,61.87498458,9.125480852
KEN,2044,28.33247919,62.57891151,9.225603298
KEN,2045,28.64907562,63.29084673,9.326824262
KEN,2046,28.96920979,64.01088135,9.429155797
KEN,2047,29.29292125,64.73910752,9.532610086
KEN,2048,29.62024997,65.47561842,9.63719945
KEN,2049,29.95123637,66.22050832,9.742936342
KEN,2050,30.28592131,66.97387253,9.849833352
KGZ,2020,78.1,94.9,67.9
KGZ,2021,78.91450746,95.8698949,68.63391079
KGZ,2022,79.73750944,96.84970229,69.3757542
KGZ,2023,80.56909454,97.8395235,70.12561597
KGZ,2024,81.40935226,98.83946085,70.88358278
KGZ,2025,82.25837306,99.84961774,71.64974222
KGZ,2026,83.11624833,100,72.42418285
KGZ,2027,83.9830704,100,73.20699418
KGZ,2028,84.85893259,100,73.99826668
KGZ,2029,85.74392918,100,74.79809181
KGZ,2030,86.63815542,100,75.60656201
KGZ,2031,87.54170758,100,76.42377072
KGZ,2032,88.45468292,100,77.24981239
KGZ,2033,89.3771797,100,78.08478251
KGZ,2034,90.30929723,100,78.92877756
KGZ,2035,91.25113585,100,79.78189511
KGZ,2036,92.20279693,100,80.64423375
KGZ,2037,93.16438292,100,81.51589314
KGZ,2038,94.13599732,100,82.39697405
KGZ,2039,95.11774472,100,83.28757829
KGZ,2040,96.10973079,100,84.18780881
KGZ,2041,97.11206232,100,85.09776965
KGZ,2042,98.1248472,100,86.01756599
KGZ,2043,99.14819444,100,86.94730413
KGZ,2044,100,100,87.88709153
KGZ,2045,100,100,88.83703681
KGZ,2046,100,100,89.79724977
KGZ,2047,100,100,90.76784138
KGZ,2048,100,100,91.74892382
KGZ,2049,100,100,92.74061049
KGZ,2050,100,100,93.74301601
KHM,2020,39.3,72.4,28.4
KHM,2021,39.73788557,73.18249073,28.73462246
KHM,2022,40.18065011,73.97343853,29.07318761
KHM,2023,40.628348,74.7729348,29.41574189
KHM,2024,41.08103419,75.58107194,29.76233231
KHM,2025,41.53876426,76.39794332,30.11300643
KHM,2026,42.00159442,77.22364336,30.46781236
KHM,2027,42.4695815,78.05826746,30.82679878
KHM,2028,42.94278294,78.90191209,31.19001496
KHM,2029,43.42125686,79.75467473,31.55751072
KHM,2030,43.90506199,80.61665392,31.92933649
KHM,2031,44.39425775,81.48794929,32.3055433
KHM,2032,44.88890418,82.36866151,32.68618275
KHM,2033,45.38906202,83.25889237,33.07130708
KHM,2034,45.89479269,84.15874474,33.46096913
KHM,2035,46.40615827,85.06832261,33.85522236
KHM,2036,46.92322155,85.98773109,34.25412088
KHM,2037,47.44604602,86.91707643,34.65771941
KHM,2038,47.97469586,87.85646603,35.06607334
KHM,2039,48.50923599,88.80600844,35.47923868
KHM,2040,49.04973203,89.76581339,35.89727214
KHM,2041,49.59625034,90.7359918,36.32023107
KHM,2042,50.14885803,91.71665579,36.74817351
KHM,2043,50.70762295,92.70791868,37.18115817
KHM,2044,51.2726137,93.70989502,37.61924446
KHM,2045,51.84389964,94.7227006,38.0624925
KHM,2046,52.42155092,95.74645247,38.51096309
KHM,2047,53.00563847,96.78126893,38.96471779
KHM,2048,53.59623399,97.82726957,39.42381884
KHM,2049,54.19341001,98.88457525,39.88832924
KHM,2050,54.79723983,99.95330818,40.35831272
KIR,2020,11.3,18.6,1.6
KIR,2021,11.42253784,18.80978645,1.617195036
KIR,2022,11.54640449,19.02193905,1.634574865
KIR,2023,11.67161436,19.23648449,1.652141474
KIR,2024,11.79818201,19.45344974,1.669896868
KIR,2025,11.92612217,19.67286212,1.687843079
KIR,2026,12.05544971,19.89474921,1.705982155
KIR,2027,12.18617969,20.11913893,1.724316171
KIR,2028,12.31832732,20.34605951,1.74284722
KIR,2029,12.45190796,20.57553949,1.76157742
KIR,2030,12.58693716,20.80760774,1.780508912
KIR,2031,12.72343062,21.04229345,1.799643858
KIR,2032,12.86140423,21.27962614,1.818984446
KIR,2033,13.00087403,21.51963567,1.838532886
KIR,2034,13.14185624,21.76235223,1.85829141
KIR,2035,13.28436728,22.00780635,1.878262277
KIR,2036,13.42842371,22.25602891,1.898447769
KIR,2037,13.5740423,22.50705113,1.918850193
KIR,2038,13.72123999,22.76090459,1.939471879
KIR,2039,13.8700339,23.01762122,1.960315184
KIR,2040,14.02044133,23.27723333,1.981382491
KIR,2041,14.1724798,23.53977355,2.002676205
KIR,2042,14.32616697,23.80527492,2.024198761
KIR,2043,14.48152074,24.07377084,2.045952617
KIR,2044,14.63855918,24.34529509,2.06794026
KIR,2045,14.79730054,24.61988181,2.090164202
KIR,2046,14.95776331,24.89756556,2.112626982
KIR,2047,15.11996615,25.17838125,2.135331168
KIR,2048,15.28392792,25.46236422,2.158279353
KIR,2049,15.4496677,25.74955019,2.18147416
KIR,2050,15.61720478,26.03997528,2.204918239
KNA,2020,100,100,100
KNA,2021,100,100,100
KNA,2022,100,100,100
KNA,2023,100,100,100
KNA,2024,100,100,100
KNA,2025,100,100,100
KNA,2026,100,100,100
KNA,2027,100,100,100
KNA,2028,100,100,100
KNA,2029,100,100,100
KNA,2030,100,100,100
KNA,2031,100,100,100
KNA,2032,100,100,100
KNA,2033,100,100,100
KNA,2034,100,100,100
KNA,2035,100,100,100
KNA,2036,100,100,100
KNA,2037,100,100,100
KNA,2038,100,100,100
KNA,2039,100,100,100
KNA,2040,100,100,100
KNA,2041,100,100,100
KNA,2042,100,100,100
KNA,2043,100,100,100
KNA,2044,100,100,100
KNA,2045,100,100,100
KNA,2046,100,100,100
