,Country Name,iso3c,Population,year,Average household size (number of members),gdp_ppp,GDP,average_household_size,num_households,gdp_per_capita,avg_m2_capita,residential_building_stock_m2,total_building_stock_m2,,
730,Brunei Darussalam,BRN,486844,2036,5,39.12616441,39126164407,5,97368.8,80366.94384,80.36694384,39126164.41,78252328.81,,
731,Brunei Darussalam,BRN,488611,2037,5,39.84304055,39843040549,5,97722.2,81543.47845,81.54347845,39843040.55,79686081.1,,
732,Brunei Darussalam,BRN,490225,2038,5,40.57305142,40573051416,5,98045,82764.1418,82.7641418,40573051.42,81146102.83,,
733,Brunei Darussalam,BRN,491692,2039,5,41.31643766,41316437664,5,98338.4,84029.1029,84.0291029,41316437.66,82632875.33,,
734,Brunei Darussalam,BRN,493006,2040,5,42.07344436,42073444359,5,98601.2,85340.6335,85.3406335,42073444.36,84146888.72,,
735,Brunei Darussalam,BRN,494191,2041,5,42.69409488,42694094876,5,98838.2,86391.89074,86.39189074,42694094.88,85388189.75,,
736,Brunei Darussalam,BRN,495249,2042,5,43.32390098,43323900979,5,99049.8,87479.02768,87.47902768,43323900.98,86647801.96,,
737,Brunei Darussalam,BRN,496172,2043,5,43.96299773,43962997728,5,99234.4,88604.35036,88.60435036,43962997.73,87925995.46,,
738,Brunei Darussalam,BRN,496951,2044,5,44.61152218,44611522175,5,99390.2,89770.46464,89.77046464,44611522.18,89223044.35,,
739,Brunei Darussalam,BRN,497572,2045,5,45.26961339,45269613394,5,99514.4,90981.03067,90.98103067,45269613.39,90539226.79,,
740,Brunei Darussalam,BRN,498039,2046,5,45.81146884,45811468842,5,99607.8,91983.69775,91.98369775,45811468.84,91622937.68,,
741,Brunei Darussalam,BRN,498353,2047,5,46.35981004,46359810039,5,99670.6,93026.04788,93.02604788,46359810.04,92719620.08,,
742,Brunei Darussalam,BRN,498373,2050,5,48.04452909,48044529091,5,99674.6,96402.75274,96.40275274,48044529.09,96089058.18,,
743,Brunei Darussalam,BRN,498521,2048,5,46.91471462,46914714616,5,99704.2,94107.8001,94.1078001,46914714.62,93829429.23,,
744,Brunei Darussalam,BRN,498529,2049,5,47.47626113,47476261133,5,99705.8,95232.69686,95.23269686,47476261.13,94952522.27,,
745,Bulgaria,BGR,4940498,2050,2.2,293.0228344,2.93023E+11,2.2,2245680.909,59310.38418,59.31038418,293022834.4,586045668.9,,
746,Bulgaria,BGR,4992078,2049,2.2,289.3506981,2.89351E+11,2.2,2269126.364,57961.97458,57.96197458,289350698.1,578701396.3,,
747,Bulgaria,BGR,5042480,2048,2.2,285.7245807,2.85725E+11,2.2,2292036.364,56663.50302,56.66350302,285724580.7,571449161.4,,
748,Bulgaria,BGR,5092843,2047,2.2,282.1439055,2.82144E+11,2.2,2314928.636,55400.07919,55.40007919,282143905.5,564287811,,
749,Bulgaria,BGR,5143373,2046,2.2,278.608103,2.78608E+11,2.2,2337896.818,54168.36441,54.16836441,278608103,557216205.9,,
750,Bulgaria,BGR,5194213,2045,2.2,275.1166108,2.75117E+11,2.2,2361005.909,52965.98557,52.96598557,275116610.8,550233221.6,,
751,Bulgaria,BGR,5245361,2044,2.2,271.2109416,2.71211E+11,2.2,2384255,51704.91442,51.70491442,271210941.6,542421883.2,,
752,Bulgaria,BGR,5297045,2043,2.2,267.3607189,2.67361E+11,2.2,2407747.727,50473.56004,50.47356004,267360718.9,534721437.7,,
753,Bulgaria,BGR,5349343,2042,2.2,263.5651555,2.63565E+11,2.2,2431519.545,49270.56565,49.27056565,263565155.5,527130311,,
754,Bulgaria,BGR,5402145,2041,2.2,259.8234755,2.59823E+11,2.2,2455520.455,48096.35349,48.09635349,259823475.5,519646951,,
755,Bulgaria,BGR,5455451,2040,2.2,256.134914,2.56135E+11,2.2,2479750.455,46950.27303,46.95027303,256134914,512269827.9,,
756,Bulgaria,BGR,5509226,2039,2.2,251.8744028,2.51874E+11,2.2,2504193.636,45718.655,45.718655,251874402.8,503748805.6,,
757,Bulgaria,BGR,5563479,2038,2.2,247.6847604,2.47685E+11,2.2,2528854.091,44519.7619,44.5197619,247684760.4,495369520.8,,
758,Bulgaria,BGR,5618137,2037,2.2,243.5648079,2.43565E+11,2.2,2553698.636,43353.30518,43.35330518,243564807.9,487129615.8,,
759,Bulgaria,BGR,5673187,2036,2.2,239.5133861,2.39513E+11,2.2,2578721.364,42218.48955,42.21848955,239513386.1,479026772.1,,
760,Bulgaria,BGR,5728725,2035,2.2,235.529355,2.35529E+11,2.2,2603965.909,41113.74783,41.11374783,235529355,471058710,,
761,Bulgaria,BGR,5784523,2034,2.2,230.8775229,2.30878E+11,2.2,2629328.636,39912.97517,39.91297517,230877522.9,461755045.7,,
762,Bulgaria,BGR,5840515,2033,2.2,226.3175669,2.26318E+11,2.2,2654779.545,38749.5909,38.7495909,226317566.9,452635133.8,,
763,Bulgaria,BGR,5896605,2032,2.2,221.8476726,2.21848E+11,2.2,2680275,37622.94957,37.62294957,221847672.6,443695345.1,,
764,Bulgaria,BGR,5952631,2031,2.2,217.466061,2.17466E+11,2.2,2705741.364,36532.76358,36.53276358,217466061,434932122.1,,
765,Bulgaria,BGR,6008457,2030,2.2,213.1709887,2.13171E+11,2.2,2731116.818,35478.49118,35.47849118,213170988.7,426341977.4,,
766,Bulgaria,BGR,6064044,2029,2.2,208.087313,2.08087E+11,2.2,2756383.636,34314.94114,34.31494114,208087313,416174625.9,,
767,Bulgaria,BGR,6119286,2028,2.2,203.1248721,2.03125E+11,2.2,2781493.636,33194.21123,33.19421123,203124872.1,406249744.2,,
768,Bulgaria,BGR,6173938,2027,2.2,198.2807749,1.98281E+11,2.2,2806335.455,32115.77034,32.11577034,198280774.9,396561549.8,,
769,Bulgaria,BGR,6227986,2026,2.2,193.5521992,1.93552E+11,2.2,2830902.727,31077.81539,31.07781539,193552199.2,387104398.3,,
770,Bulgaria,BGR,6281283,2025,2.2,188.9363899,1.88936E+11,2.2,2855128.636,30079.26723,30.07926723,188936389.9,377872779.8,,
771,Bulgaria,BGR,6333999,2024,2.2,181.9703356,1.8197E+11,2.2,2879090.455,28729.13867,28.72913867,181970335.6,363940671.3,,
772,Bulgaria,BGR,6386070,2023,2.2,175.2611186,1.75261E+11,2.2,2902759.091,27444.28399,27.44428399,175261118.6,350522237.3,,
773,Bulgaria,BGR,6465097,2022,2.2,168.7992694,1.68799E+11,2.2,2938680.455,26109.31737,26.10931737,168799269.4,337598538.8,,
774,Bulgaria,BGR,6877743,2021,2.2,162.5756675,1.62576E+11,2.2,3126246.818,23637.93871,23.63793871,162575667.5,325151335,,
775,Bulgaria,BGR,6934015,2020,2.2,156.5815288,1.56582E+11,2.2,3151825,22581.65418,22.58165418,156581528.8,313163057.6,,
776,Burkina Faso,BFA,21522626,2020,5.92,44.51103536,44511035363,5.92,3635578.716,2068.104299,2.068104299,44511035.36,89022070.73,,
777,Burkina Faso,BFA,22100683,2021,5.92,46.83231672,46832316718,5.92,3733223.48,2119.043865,2.119043865,46832316.72,93664633.44,,
778,Burkina Faso,BFA,22673762,2022,5.92,49.27465451,49274654505,5.92,3830027.365,2173.20154,2.17320154,49274654.51,98549309.01,,
779,Burkina Faso,BFA,23251485,2023,5.92,51.8443619,51844361902,5.92,3927615.709,2229.722613,2.229722613,51844361.9,103688723.8,,
780,Burkina Faso,BFA,23840247,2024,5.92,54.54808132,54548081320,5.92,4027068.75,2288.066953,2.288066953,54548081.32,109096162.6,,
781,Burkina Faso,BFA,24436925,2025,5.92,57.39280158,57392801581,5.92,4127858.953,2348.609802,2.348609802,57392801.58,114785603.2,,
782,Burkina Faso,BFA,25040390,2026,5.92,61.49124609,61491246086,5.92,4229795.608,2455.682443,2.455682443,61491246.09,122982492.2,,
783,Burkina Faso,BFA,25650897,2027,5.92,65.88236227,65882362267,5.92,4332921.791,2568.423329,2.568423329,65882362.27,131764724.5,,
784,Burkina Faso,BFA,26267784,2028,5.92,70.58704993,70587049932,5.92,4437125.676,2687.209927,2.687209927,70587049.93,141174099.9,,
785,Burkina Faso,BFA,26892087,2029,5.92,75.62770135,75627701354,5.92,4542582.264,2812.265978,2.812265978,75627701.35,151255402.7,,
786,Burkina Faso,BFA,27523563,2030,5.92,81.02830785,81028307851,5.92,4649250.507,2943.961429,2.943961429,81028307.85,162056615.7,,
787,Burkina Faso,BFA,28160684,2031,5.92,86.45650743,86456507429,5.92,4756872.297,3070.113902,3.070113902,86456507.43,172913014.9,,
788,Burkina Faso,BFA,28803224,2032,5.92,92.24834968,92248349683,5.92,4865409.459,3202.709172,3.202709172,92248349.68,184496699.4,,
789,Burkina Faso,BFA,29451315,2033,5.92,98.42819554,98428195544,5.92,4974884.291,3342.064541,3.342064541,98428195.54,196856391.1,,
790,Burkina Faso,BFA,30104222,2034,5.92,105.0220379,1.05022E+11,5.92,5085172.635,3488.614916,3.488614916,105022037.9,210044075.8,,
791,Burkina Faso,BFA,30759536,2035,5.92,112.057611,1.12058E+11,5.92,5195867.568,3643.0202,3.6430202,112057611,224115222,,
792,Burkina Faso,BFA,31416263,2036,5.92,119.1820652,1.19182E+11,5.92,5306801.182,3793.642331,3.793642331,119182065.2,238364130.4,,
793,Burkina Faso,BFA,32074082,2037,5.92,126.7594815,1.26759E+11,5.92,5417919.257,3952.084474,3.952084474,126759481.5,253518963,,
794,Burkina Faso,BFA,32733314,2038,5.92,134.8186585,1.34819E+11,5.92,5529276.014,4118.698721,4.118698721,134818658.5,269637317,,
795,Burkina Faso,BFA,33392206,2039,5.92,143.3902258,1.4339E+11,5.92,5640575.338,4294.122582,4.294122582,143390225.8,286780451.7,,
796,Burkina Faso,BFA,34050733,2040,5.92,152.5067605,1.52507E+11,5.92,5751813.007,4478.809914,4.478809914,152506760.5,305013521.1,,
797,Burkina Faso,BFA,34710916,2041,5.92,161.7017102,1.61702E+11,5.92,5863330.405,4658.52616,4.65852616,161701710.2,323403420.5,,
798,Burkina Faso,BFA,35368933,2042,5.92,171.4510426,1.71451E+11,5.92,5974481.926,4847.503954,4.847503954,171451042.6,342902085.1,,
799,Burkina Faso,BFA,36023133,2043,5.92,181.7881824,1.81788E+11,5.92,6084988.682,5046.428982,5.046428982,181788182.4,363576364.8,,
800,Burkina Faso,BFA,36675188,2044,5.92,192.7485699,1.92749E+11,5.92,6195133.108,5255.557788,5.255557788,192748569.9,385497139.8,,
801,Burkina Faso,BFA,37324984,2045,5.92,204.369782,2.0437E+11,5.92,6304895.946,5475.415126,5.475415126,204369782,408739563.9,,
802,Burkina Faso,BFA,37971748,2046,5.92,216.0541867,2.16054E+11,5.92,6414146.622,5689.866758,5.689866758,216054186.7,432108373.3,,
803,Burkina Faso,BFA,38617149,2047,5.92,228.4066222,2.28407E+11,5.92,6523167.061,5914.64228,5.91464228,228406622.2,456813244.4,,
804,Burkina Faso,BFA,39262199,2048,5.92,241.4652818,2.41465E+11,5.92,6632128.209,6150.070244,6.150070244,241465281.8,482930563.6,,
805,Burkina Faso,BFA,39903786,2049,5.92,255.2705423,2.55271E+11,5.92,6740504.392,6397.150944,6.397150944,255270542.3,510541084.6,,
806,Burkina Faso,BFA,40541548,2050,5.92,269.865089,2.69865E+11,5.92,6848234.459,6656.506777,6.656506777,269865089,539730178,,
807,Burundi,BDI,12220227,2020,4.83,8.577313487,8577313487,4.83,2530067.702,701.8947755,0.701894776,8577313.487,17154626.97,,
808,Burundi,BDI,12551213,2021,4.83,8.917090446,8917090446,4.83,2598594.824,710.4564671,0.710456467,8917090.446,17834180.89,,
809,Burundi,BDI,12889576,2022,4.83,9.270327141,9270327141,4.83,2668649.275,719.2111782,0.719211178,9270327.141,18540654.28,,
810,Burundi,BDI,13238559,2023,4.83,9.63755676,9637556760,4.83,2740902.484,727.9913743,0.727991374,9637556.76,19275113.52,,
811,Burundi,BDI,13591657,2024,4.83,10.01933361,10019333610,4.83,2814007.66,737.1679266,0.737167927,10019333.61,20038667.22,,
812,Burundi,BDI,13948140,2025,4.83,10.41623396,10416233957,4.83,2887813.665,746.7830088,0.746783009,10416233.96,20832467.91,,
813,Burundi,BDI,14307816,2026,4.83,10.99266267,10992662667,4.83,2962280.745,768.2977379,0.768297738,10992662.67,21985325.33,,
814,Burundi,BDI,14673012,2027,4.83,11.60099063,11600990628,4.83,3037890.683,790.6345764,0.790634576,11600990.63,23201981.26,,
815,Burundi,BDI,15043647,2028,4.83,12.24298313,12242983126,4.83,3114626.708,813.8307902,0.81383079,12242983.13,24485966.25,,
816,Burundi,BDI,15419302,2029,4.83,12.92050314,12920503139,4.83,3192402.07,837.9434516,0.837943452,12920503.14,25841006.28,,
817,Burundi,BDI,15800530,2030,4.83,13.63551674,13635516741,4.83,3271331.263,862.9784407,0.862978441,13635516.74,27271033.48,,
818,Burundi,BDI,16187388,2031,4.83,14.45151234,14451512337,4.83,3351426.087,892.7636958,0.892763696,14451512.34,28903024.67,,
819,Burundi,BDI,16580035,2032,4.83,15.31633988,15316339878,4.83,3432719.462,923.7821198,0.92378212,15316339.88,30632679.76,,
820,Burundi,BDI,16979760,2033,4.83,16.23292163,16232921635,4.83,3515478.261,956.0159646,0.956015965,16232921.63,32465843.27,,
821,Burundi,BDI,17386443,2034,4.83,17.20435475,17204354754,4.83,3599677.64,989.5269984,0.989526998,17204354.75,34408709.51,,
822,Burundi,BDI,17799740,2035,4.83,18.23392173,18233921728,4.83,3685246.377,1024.392588,1.024392588,18233921.73,36467843.46,,
823,Burundi,BDI,18217324,2036,4.83,19.35802696,19358026956,4.83,3771702.692,1062.616384,1.062616384,19358026.96,38716053.91,,
824,Burundi,BDI,18639033,2037,4.83,20.55143228,20551432281,4.83,3859013.043,1102.601851,1.102601851,20551432.28,41102864.56,,
825,Burundi,BDI,19066058,2038,4.83,21.81841,21818409995,4.83,3947424.017,1144.358734,1.144358734,21818410,43636819.99,,
826,Burundi,BDI,19496105,2039,4.83,23.16349577,23163495770,4.83,4036460.663,1188.108895,1.188108895,23163495.77,46326991.54,,
827,Burundi,BDI,19928151,2040,4.83,24.5915049,24591504899,4.83,4125911.18,1234.008358,1.234008358,24591504.9,49183009.8,,
828,Burundi,BDI,20361593,2041,4.83,26.11028423,26110284226,4.83,4215650.725,1282.330131,1.282330131,26110284.23,52220568.45,,
829,Burundi,BDI,20794876,2042,4.83,27.72286386,27722863858,4.83,4305357.35,1333.158412,1.333158412,27722863.86,55445727.72,,
830,Burundi,BDI,21227305,2043,4.83,29.43503693,29435036931,4.83,4394887.164,1386.659161,1.386659161,29435036.93,58870073.86,,
831,Burundi,BDI,21659444,2044,4.83,31.25295437,31252954369,4.83,4484356.936,1442.925052,1.442925052,31252954.37,62505908.74,,
832,Burundi,BDI,22090717,2045,4.83,33.18314698,33183146979,4.83,4573647.412,1502.130826,1.502130826,33183146.98,66366293.96,,
833,Burundi,BDI,22521094,2046,4.83,35.21207591,35212075907,4.83,4662752.381,1563.515338,1.563515338,35212075.91,70424151.81,,
834,Burundi,BDI,22949637,2047,4.83,37.36506036,37365060356,4.83,4751477.64,1628.132957,1.628132957,37365060.36,74730120.71,,
835,Burundi,BDI,23374034,2048,4.83,39.6496855,39649685497,4.83,4839344.513,1696.313332,1.696313332,39649685.5,79299370.99,,
836,Burundi,BDI,23793823,2049,4.83,42.07400028,42074000283,4.83,4926257.35,1768.274072,1.768274072,42074000.28,84148000.57,,
837,Burundi,BDI,24208671,2050,4.83,44.64654581,44646545809,4.83,5012147.205,1844.237786,1.844237786,44646545.81,89293091.62,,
838,Cabo Verde,CPV,582640,2020,4.98,3.666824966,3666824966,4.98,116995.9839,6293.46589,6.29346589,3666824.966,7333649.932,,
839,Cabo Verde,CPV,587925,2021,4.98,3.865208085,3865208085,4.98,118057.2289,6574.321699,6.574321699,3865208.085,7730416.17,,
840,Cabo Verde,CPV,593149,2022,4.98,4.074324157,4074324157,4.98,119106.2249,6868.97248,6.86897248,4074324.157,8148648.315,,
841,Cabo Verde,CPV,598682,2023,4.98,4.294753859,4294753859,4.98,120217.2691,7173.681285,7.173681285,4294753.859,8589507.718,,
842,Cabo Verde,CPV,604461,2024,4.98,4.527109282,4527109282,4.98,121377.7108,7489.497721,7.489497721,4527109.282,9054218.564,,
843,Cabo Verde,CPV,610209,2025,4.98,4.772035633,4772035633,4.98,122531.9277,7820.32981,7.82032981,4772035.633,9544071.266,,
844,Cabo Verde,CPV,615948,2026,4.98,5.00453024,5004530240,4.98,123684.3373,8124.923272,8.124923272,5004530.24,10009060.48,,
845,Cabo Verde,CPV,621716,2027,4.98,5.248352034,5248352034,4.98,124842.5703,8441.719425,8.441719425,5248352.034,10496704.07,,
846,Cabo Verde,CPV,627467,2028,4.98,5.504052879,5504052879,4.98,125997.3896,8771.860319,8.771860319,5504052.879,11008105.76,,
847,Cabo Verde,CPV,633178,2029,4.98,5.772211524,5772211524,4.98,127144.1767,9116.254077,9.116254077,5772211.524,11544423.05,,
848,Cabo Verde,CPV,638840,2030,4.98,6.053434916,6053434916,4.98,128281.1245,9475.666702,9.475666702,6053434.916,12106869.83,,
849,Cabo Verde,CPV,644431,2031,4.98,6.323776732,6323776732,4.98,129403.8153,9812.961716,9.812961716,6323776.732,12647553.46,,
850,Cabo Verde,CPV,649957,2032,4.98,6.606191808,6606191808,4.98,130513.4538,10164.0444,10.1640444,6606191.808,13212383.62,,
851,Cabo Verde,CPV,655419,2033,4.98,6.901219327,6901219327,4.98,131610.241,10529.47706,10.52947706,6901219.327,13802438.65,,
852,Cabo Verde,CPV,660774,2034,4.98,7.209422552,7209422552,4.98,132685.5422,10910.57238,10.91057238,7209422.552,14418845.1,,
853,Cabo Verde,CPV,666035,2035,4.98,7.531389899,7531389899,4.98,133741.9679,11307.79899,11.30779899,7531389.899,15062779.8,,
854,Cabo Verde,CPV,671179,2036,4.98,7.83975593,7839755930,4.98,134774.8996,11680.57393,11.68057393,7839755.93,15679511.86,,
855,Cabo Verde,CPV,676185,2037,4.98,8.160747733,8160747733,4.98,135780.1205,12068.80918,12.06880918,8160747.733,16321495.47,,
856,Cabo Verde,CPV,681044,2038,4.98,8.494882258,8494882258,4.98,136755.8233,12473.32369,12.47332369,8494882.258,16989764.52,,
857,Cabo Verde,CPV,685740,2039,4.98,8.842697623,8842697623,4.98,137698.7952,12895.11713,12.89511713,8842697.623,17685395.25,,
858,Cabo Verde,CPV,690288,2040,4.98,9.204753977,9204753977,4.98,138612.0482,13334.65739,13.33465739,9204753.977,18409507.95,,
859,Cabo Verde,CPV,694697,2041,4.98,9.543766192,9543766192,4.98,139497.3896,13738.02707,13.73802707,9543766.192,19087532.38,,
860,Cabo Verde,CPV,698960,2042,4.98,9.895264268,9895264268,4.98,140353.4137,14157.12525,14.15712525,9895264.268,19790528.54,,
861,Cabo Verde,CPV,703079,2043,4.98,10.25970806,10259708061,4.98,141180.5221,14592.53947,14.59253947,10259708.06,20519416.12,,
862,Cabo Verde,CPV,707058,2044,4.98,10.63757436,10637574364,4.98,141979.5181,15044.83984,15.04483984,10637574.36,21275148.73,,
863,Cabo Verde,CPV,710870,2045,4.98,11.02935753,11029357529,4.98,142744.9799,15515.29468,15.51529468,11029357.53,22058715.06,,
864,Cabo Verde,CPV,714525,2046,4.98,11.39219267,11392192673,4.98,143478.9157,15943.72859,15.94372859,11392192.67,22784385.35,,
865,Cabo Verde,CPV,718032,2047,4.98,11.76696408,11766964083,4.98,144183.1325,16387.79899,16.38779899,11766964.08,23533928.17,,
866,Cabo Verde,CPV,721360,2048,4.98,12.15406443,12154064429,4.98,144851.4056,16848.81949,16.84881949,12154064.43,24308128.86,,
867,Cabo Verde,CPV,724501,2049,4.98,12.5538993,12553899298,4.98,145482.1285,17327.64937,17.32764937,12553899.3,25107798.6,,
868,Cabo Verde,CPV,727457,2050,4.98,12.96688762,12966887620,4.98,146075.7028,17824.95408,17.82495408,12966887.62,25933775.24,,
869,Cambodia,KHM,16396860,2020,4.61,69.6612707,69661270704,4.61,3556802.603,4248.451881,4.248451881,69661270.7,139322541.4,,
870,Cambodia,KHM,16589023,2021,4.61,73.55980981,73559809805,4.61,3598486.551,4434.246056,4.434246056,73559809.81,147119619.6,,
871,Cambodia,KHM,16767842,2022,4.61,77.67652763,77676527630,4.61,3637275.922,4632.470155,4.632470155,77676527.63,155353055.3,,
872,Cambodia,KHM,16944826,2023,4.61,82.02363438,82023634381,4.61,3675667.245,4840.630077,4.840630077,82023634.38,164047268.8,,
873,Cambodia,KHM,17121847,2024,4.61,86.6140236,86614023598,4.61,3714066.594,5058.684592,5.058684592,86614023.6,173228047.2,,
874,Cambodia,KHM,17293532,2025,4.61,91.46131039,91461310394,4.61,3751308.46,5288.758271,5.288758271,91461310.39,182922620.8,,
875,Cambodia,KHM,17460074,2026,4.61,96.65841397,96658413974,4.61,3787434.707,5535.968174,5.535968174,96658413.97,193316827.9,,
876,Cambodia,KHM,17621659,2027,4.61,102.1508324,1.02151E+11,4.61,3822485.683,5796.890771,5.796890771,102150832.4,204301664.9,,
877,Cambodia,KHM,17779074,2028,4.61,107.9553464,1.07955E+11,4.61,3856632.104,6072.045509,6.072045509,107955346.4,215910692.9,,
878,Cambodia,KHM,17933485,2029,4.61,114.0896902,1.1409E+11,4.61,3890126.898,6361.824831,6.361824831,114089690.2,228179380.4,,
879,Cambodia,KHM,18084248,2030,4.61,120.5726056,1.20573E+11,4.61,3922830.369,6667.27229,6.66727229,120572605.6,241145211.2,,
880,Cambodia,KHM,18231391,2031,4.61,127.2365594,1.27237E+11,4.61,3954748.59,6978.982537,6.978982537,127236559.4,254473118.8,,
881,Cambodia,KHM,18375249,2032,4.61,134.2688248,1.34269E+11,4.61,3985954.23,7307.04791,7.30704791,134268824.8,268537649.6,,
882,Cambodia,KHM,18515538,2033,4.61,141.689758,1.4169E+11,4.61,4016385.683,7652.478583,7.652478583,141689758,283379516,,
883,Cambodia,KHM,18652904,2034,4.61,149.5208404,1.49521E+11,4.61,4046183.08,8015.955069,8.015955069,149520840.4,299041680.8,,
884,Cambodia,KHM,18787213,2035,4.61,157.7847406,1.57785E+11,4.61,4075317.354,8398.517682,8.398517682,157784740.6,315569481.2,,
885,Cambodia,KHM,18917434,2036,4.61,166.06127,1.66061E+11,4.61,4103564.859,8778.213259,8.778213259,166061270,332122539.9,,
886,Cambodia,KHM,19043897,2037,4.61,174.7719411,1.74772E+11,4.61,4130997.18,9177.320224,9.177320224,174771941.1,349543882.2,,
887,Cambodia,KHM,19166243,2038,4.61,183.9395266,1.8394E+11,4.61,4157536.443,9597.057005,9.597057005,183939526.6,367879053.3,,
888,Cambodia,KHM,19283610,2039,4.61,193.5879939,1.93588E+11,4.61,4182995.662,10038.99134,10.03899134,193587993.9,387175987.7,,
889,Cambodia,KHM,19396431,2040,4.61,203.7425672,2.03743E+11,4.61,4207468.764,10504.12662,10.50412662,203742567.2,407485134.5,,
